store_id,store_name,store_address,store_city,store_zipcode
113254,Church Street Food Mart LLC,392 Church St,TORRINGTON,6790
113255,Litchfield Irving,250 West St,LITCHFIELD,6759
113257,Hizma LLC,1135 Boston Tpke,BOLTON,6043
113258,Bloomfield Shell,47 Jerome Ave,BLOOMFIELD,6002
113259,Railroad Spirit Shoppe,14 Wildman St,DANBURY,6810
113260,Cambrense Cafe and Restaurant,4 New Park Ave,HARTFORD,6106
113261,Middletown Grocery Store,28 Broad St,MIDDLETOWN,6457
113262,Kings Package Store,1980 Park St,HARTFORD,6106
113265,Zap-N-Go,850 Hartford Tpke Suite G105,WATERFORD,6385
113266,Arthurs Cordial Shoppe,201 S Broad St,MERIDEN,6450
113267,Liquor Mart,3837 Whitney Ave,HAMDEN,6518
113268,Sam`s Mini Mart,867 Jones Hill Rd,WEST HAVEN,6516
113270,Rye Ridge Deli,1087 High Ridge Rd,STAMFORD,6905
113272,Big Y World Class Market #88,533 S Broad St,MERIDEN,6450
113274,JD Food Mart LLC,1016 Killingworth Rd,HIGGANUM,6441
113275,Cumberland Farms #4753,2420 Dixwell Ave,HAMDEN,6514
113276,Ezer Mart,8 Palmer Rd,SCOTLAND,6264
113278,Tony`s  Market,100 Bishop Ave,BRIDGEPORT,6607
113279,Rooster Wines & Liquors,113 S Main St,NEWTOWN,6470
113280,Eastside Discount Liquor,450 E Main St,NORWICH,6360
113282,Mobil One Stop,276 White St,DANBURY,6810
113283,Westside Sunshine Food Mart,226 W Main St,MERIDEN,6451
113284,Big Harry`s Discount Liquor,526 W Thames St,NORWICH,6360
113287,Citgo Food Mart,133 Chamberlain Hwy,MERIDEN,6451
113288,Wash Works LLC,1332 North Ave,BRIDGEPORT,6604
113289,Thompson Liquor,520 Riverside Dr,N GROSVENOR DALE,6255
113290,JR Deli & Grocery,139 Farren Ave,NEW HAVEN,6513
113291,7-Eleven #39507,329 Old Gate Ln,MILFORD,6460
113292,Windsor Package Store,3700 Main St,STRATFORD,6614
113294,Broad Brook Grocery LLC,155 Main St,BROAD BROOK,6016
113295,Stop Deli and Grocery LLC,39 Colony St,MERIDEN,6451
113296,Savin Rock Home Mart Inc,224 Captain Thomas Blvd,WEST HAVEN,6516
113297,Oakville Wine & Liquor,384 Buckingham St,OAKVILLE,6779
113298,L & Z Market LLC,464 N Main St,DANBURY,6811
113299,Dixwell Market,180 Dixwell Ave,NEW HAVEN,6511
113300,Donut Inc,1827 Boston Ave,BRIDGEPORT,6610
113301,Sam`s Food Store,290 Broad St,NEW LONDON,6320
113302,Oakland Express LLC,249 Oakland Rd,SOUTH WINDSOR,6074
113303,Guilford Mini Mart,1046 Boston Post Rd,GUILFORD,6437
113308,LaRoma Deli and Convenience,666 Brooklawn St,BRIDGEPORT,6604
113309,The Jug Shop,80 Hazard Ave,ENFIELD,6082
113310,Aarav Foodmart,1570 Whalley Ave,NEW HAVEN,6515
113311,Cheshire Gas LLC,1125 Highland Ave,CHESHIRE,6410
113312,Bottle Shop of Unionville LLC,20 S Main St,UNIONVILLE,6085
113313,Vani Mini Mart,68 N Tpke Rd,WALLINGFORD,6492
113314,Blake Street Convenience,295 Blake St,NEW HAVEN,6515
113315,Gurjit White Turkey Deli,70 Candlewood Lake Rd,BROOKFIELD,6804
113317,Cecilia`s Deli Market Corp,539 George St,NEW HAVEN,6511
113319,Pride,77 Ella Grasso Tpke,WINDSOR LOCKS,6096
113320,Bridgeport Variety Plus,1372 Park Ave,BRIDGEPORT,6604
113321,Lombardi Pizza Plus,2 Long Ridge Rd,REDDING,6896
113322,Sam`s Food Store,1520 Mapelton Ave,SUFFIELD,6078
113323,S&S Wine and Liquor Warehouse,40 Boston Ave,STRATFORD,6614
113324,Route 70 Wine and Spirit,1320 Waterbury Rd,CHESHIRE,6410
113325,Wheels of CT #30,61 Danbury Rd,NEW MILFORD,6776
113326,Westfield Spirit Shoppe,612 East St,MIDDLETOWN,6457
113328,Julianne`s Wines & Liquors,2669 Fairfield Ave,BRIDGEPORT,6605
113329,A&E Grocery LLC,1651 E Main St,WATERBURY,6705
113330,Stop and Save,859 Albany Ave,HARTFORD,6112
113331,Checkers Food Store,233 North Ave,BRIDGEPORT,6605
113332,Moon Mart,229 Whitewood St,WATERBURY,6708
113334,Arch II,632 Cromwell Ave,ROCKY HILL,6067
113335,Quick Stop Convenient Store,1125 Willard Ave,NEWINGTON,6111
113336,1st Class Wine and Spirits,105 Waterbury Rd,PROSPECT,6712
113337,Town & Country Package Store,785 Silver Ln,EAST HARTFORD,6118
113338,Bears Place Package Store,126 Gallup Hill Rd,LEDYARD,6339
113339,Griswold One Stop LLC,832 Voluntown Rd,GRISWOLD,6351
113342,Smokers Discount World,850 Maple Ave,HARTFORD,6114
113343,Bristol Hess,34 Farmington Ave,BRISTOL,6010
113344,Gas Man,329 E Center St,MANCHESTER,6040
113346,Junco Supermarket #2,27 Highland Ave,BRIDGEPORT,6604
113347,SRK Convenience,903 Exeter Rd,LEBANON,6249
113348,Tobacco Express Stratford LLC,3634 Main St,STRATFORD,6614
113349,Chucky`s,364 E Main St,BRANFORD,6405
113350,Moe Express Mart,404 Merrow Rd,TOLLAND,6084
113351,Chucky`s,500 Boston Post Rd,GUILFORD,6437
113352,Ellington Buck Stop,194 Windsorville Rd,ELLINGTON,6029
113353,West Side Market Inc,1411 Park Ave,BRIDGEPORT,6604
113354,Whiskey Barrel,266 Bridgeport Ave,Milford,6461
113355,Willimantic Shell #055,1563 W Main St,WILLIMANTIC,6226
113356,A&J Shell #003,407 Jackson Ave,WILLIMANTIC,6226
113357,D`Maryann Grocery,636 Park St,HARTFORD,6106
113358,Quick Stop Convenience,213 Liberty St,NORWALK,6854
113359,Lucky Discount Liquor,330 Boston Ave,STRATFORD,6614
113360,El Pocito Dulce Mini Market,275 High St,HARTFORD,6103
113361,Plaza Wine & Liquor,2451 Berlin Tpke,NEWINGTON,6111
113362,Foxon Corner,913 Foxon Rd,EAST HAVEN,6512
113364,Rt 6 Mail Room,60 Newtown Rd,DANBURY,6810
113366,Express Pawn LLC,961 1st Ave,WEST HAVEN,6516
113368,Quick Stop,888 N Main St,WATERBURY,6704
113370,Dannys Mini Market,868 Bank St,WATERBURY,6708
113372,Jeff Mini Mart,568 Jerome Ave,BRISTOL,6010
113373,Southington Colonial Spirits,255 Berlin Ave,SOUTHINGTON,6489
113376,Hollywood Package Store,888 Grand Ave,NEW HAVEN,6511
113377,Amena Super Express LLC,570 Main St,SOUTHINGTON,6489
113378,News Corner,195 Church St,NEW HAVEN,6510
113380,Bristol Liquor Outlet,15 Memorial Blvd,BRISTOL,6010
113381,Plaza Liquors,863 Beckley Rd,EAST BERLIN,6023
113383,Otter`s Package Store,166 S Riverside Ave,PEQUABUCK,6781
113384,Mill Plain Package Store,71 Mill Plain Rd,DANBURY,6811
113387,Mamnun Enterprises LLC Citgo,383 New Britain Ave,PLAINVILLE,6062
113390,Widow Brown`s Cafe,128 Federal Rd,DANBURY,6811
113391,El Morro Supermarket LLC,158 Hillside Ave,HARTFORD,6106
113392,Lucky Varieties Store LLC,42 Oak St,MANCHESTER,6040
113393,Express Food Shop,614 Asylum Ave,HARTFORD,6105
113395,The Corner Deli LLC,525 Nichols Ave,STRATFORD,6614
113396,Wash Works LLC,1825 E Main St,BRIDGEPORT,6604
113397,Krauszer`s,73 East St,VERNON,6066
113398,Valero Food Mart,592 Hebron Ave,GLASTONBURY,6033
113399,Gulf Express,379 Ellington Rd,EAST HARTFORD,6108
113400,Sam`s Food Stores,140 Park St,BRISTOL,6010
113403,Stamford Convenience Mart,339 Hope St,STAMFORD,6906
113404,Corner Wine & Liquors,276 Selleck St,STAMFORD,6902
113405,ZEB Convenience Store,201 Middlesex Ave,CHESTER,6412
113406,Co-Op Package,37 W Main St,STAFFORD SPRINGS,6076
113407,Tarrar Grocery LLC,315 N Colony St,WALLINGFORD,6492
113408,Mystic Valero LLC,530 New London Rd,MYSTIC,6355
113409,Gulf Mart,80 South St,DANBURY,6811
113410,Mike`s Food Market,445 Connecticut Ave,BRIDGEPORT,6607
113411,7-Eleven Store 16160E,257 Reef Rd,FAIRFIELD,6824
113412,Chucky`s,1 Mystic Road,NORTH STONINGTON,6359
113413,College Quick Stop Market,258 College St,NEW HAVEN,6510
113415,Chucky`s,568 Norwich NL Tpk,UNCASVILLE,6382
113416,7-Eleven Store #32523H,380 Rte 6,ANDOVER,6232
113417,7-Eleven Store #15898H,164 New Britain Rd,KENSINGTON,6037
113418,Fresh Deli & Food,578 Campbell Ave,WEST HAVEN,6516
113422,Forest City Wine & Spriits,610 Main St,MIDDLETOWN,6457
113424,Million Snack,652 Brooklawn Ave,BRIDGEPORT,6604
113425,Wine Merchants,2300 Dixwell Ave,HAMDEN,6514
113426,Manchester Premium Gas LLC,1082 Tolland Tpk,MANCHESTER,6042
113428,Siloam Cafe,1 Long Wharf Dr,NEW HAVEN,6511
113429,Farmington Ave Package Store,500 Farmington Ave,HARTFORD,6106
113431,The Mail Box Store,656 New Haven Ave,DERBY,6418
113433,A-1 Husky Mart,607 Middle Tpk,STORRS,6268
113435,Avenue News,821 Farmington Ave,BRISTOL,6010
113437,Erics Package Store,643 Broad St,NEW LONDON,6320
113438,Dollar World,1515 Main St,EAST HARTFORD,6108
113440,Harvest Wine & Spirits LLC,842 Farmington Ave,WEST HARTFORD,6119
113441,Howe Liquor Mart,59-61 Howe Ave,SHELTON,6484
113442,Chucky`s,162 W Town St Unit 58,NORWICH,6360
113444,Henny Penny N Stonington #48,324 Clarks Falls Rd,NORTH STONINGTON,6359
113446,The Packy,915 Bank St,NEW LONDON,6320
113450,Black Rock Quick Mart,2808 Fairfield Ave,BRIDGEPORT,6605
113451,Four J Big Deli LLC,200 Davenport Ave,NEW HAVEN,6519
113452,Mini Special Market,254 Orchard St,BRIDGEPORT,6608
113453,West Rock Wine & Liquor,1306 Whalley Ave,NEW HAVEN,6515
113454,Bella Warehouse Liquor & Wine,650 Wolcott St,WATERBURY,6705
113455,Cidra Pizza,349 Wethersfield Ave,HARTFORD,6114
113456,Zoom Mart LLC #2,235 Meriden Rd,WATERBURY,6705
113457,Howe Convenience Store,456 Howe ave,SHELTON,6484
113458,Sam`s Food Store,262 Forbes Ave,NEW HAVEN,6510
113459,Pumpkin Hill Market Place,126 Gallup Hill Rd,LEDYARD,6339
113460,Corner Dairy & Deli,647 Stanley St,NEW BRITAIN,6051
113463,A & J Market LLC,129 Wood Ave,BRIDGEPORT,6605
113464,Pay Rite,440 Ocean Ave,NEW LONDON,6320
113465,Time Saver,350 Lake Ave,BRISTOL,6010
113466,One Stop Variety,247 Connecticut Ave,NORWALK,6854
113467,Mack`s Wine & Liquor,801 A Hartford Rd,MANCHESTER,6040
113469,Ernie s Market,236 Albany Ave,HARTFORD,6120
113472,Silver City Convenience & Deli,64-66 E Main St,MERIDEN,6450
113473,Alliance Blue Hills Ave,985 Blue Hills Ave,BLOOMFIELD,6002
113474,Maple Shade,428 Hartford Rd,SALEM,6420
113475,Coventry Farms Dairy Store,793 Main St,MANCHESTER,6040
113477,Ali Food Mart,469 Rubber Ave,NAUGATUCK,6770
113478,Southern High Mart,490 Boston Post Rd,GUILFORD,6437
113479,Welcome Package Store,1032 Capitol Ave,HARTFORD,6106
113480,Brand Cigars,266 South Main St #D6,NEWTOWN,6470
113481,Big M Liquors LLC,71 Pratt St,MERIDEN,6450
113482,Metro Markets LLC,73  Pratt St,MERIDEN,6450
113483,Hopin Mart & Smoke Shop,6 Rainbow Rd,EAST GRANBY,6026
113484,M S Convenience,1201 Boston Post Rd,MILFORD,6460
113485,Galaxy Liquors Store LLC,255 Hazard Ave,ENFIELD,6082
113486,Full of Spirit,566 Poquonnock Rd,GROTON,6340
113487,Rosette Wine & Liquor,192 Rosette St,NEW HAVEN,6519
113488,Smoker Express,2300 Dixwell Ave,HAMDEN,6514
113489,Exxon Buck Stop,80 E Main St,AVON,6001
113490,Jay Tee Wine & Liquor Inc,952 Chase Pky,WATERBURY,6708
113491,Olive & Grand Food Mart,940 Grand Ave,NEW HAVEN,6511
113492,York Street Market,185 York St,WEST HAVEN,6516
113493,Sam`s Food Store,14-28 Kimberly Ave,NEW HAVEN,6519
113494,Gold Plus One Jewelry LLC,13 Asylum St,HARTFORD,6103
113495,Junco 10 LLC,743 Arctic St,BRIDGEPORT,6608
113496,Elenis Market,1924 Broad St,HARTFORD,6114
113497,The Spot Convenience Store,450 W Main St,WATERBURY,6702
113499,Star Supermarket and Deli LLC,583 Burnside Ave,EAST HARTFORD,6108
113500,DJ`s Liquors,16 Fairview Ave,HAMDEN,6514
113501,Ron John Pit Stop,58 Padanaram Rd,DANBURY,6811
113502,Royal Smoke Shop,1277 W Broad St,STRATFORD,6615
113503,Cayey Market,155 Kimberly Ave,NEW HAVEN,6519
113504,El Kasique Mini Market,72 Main St,HARTFORD,6106
113506,Jaffa Mini Mart Inc,23 Universal Dr,NORTH HAVEN,6473
113507,Brookfield Sunoco,30 Federal Rd,BROOKFIELD,6804
113509,Cigarette Express,307 Captain Thomas Blvd,WEST HAVEN,6516
113510,Vinny`s Market LLC,1133 Stratford Ave,BRIDGEPORT,6607
113511,Nishi Enterprises LLC,110 Main St,TERRYVILLE,6786
113512,Airport Mobil,107 Ella Grasso Tpke,WINDSOR LOCKS,6096
113513,Fast Freddie`s Bristol #416,201 North St,BRISTOL,6010
113515,Alltown Manchester,1527 Pleasant Valley Rd,MANCHESTER,6040
113516,Fast Freddie`s Danbury #726,1-3 Pocono Ln,DANBURY,6810
113517,Global Montello Group #501,79 Homer St,WATERBURY,6704
113518,Alltown Watertown #505,535 Straits Tpke,WATERTOWN,6795
113519,Mobil Mart Torrington #507,322 E Main St,TORRINGTON,6790
113520,Alltown Orange S #829,Wilbur Cross Parkway S,ORANGE,6477
113521,Alltown Orange N #828,Wilbur Cross Parkway N,ORANGE,6477
113522,Alltown Fairfield Merritt S #821,Merritt Parkway W,FAIRFIELD,6825
113523,Alltown Fairfield Merritt N #820,Merritt Parkway E Exit 46,FAIRFIELD,6825
113524,Alltown New Canaan North #824,Merritt Parkway North - East,NEW CANAAN,6840
113525,Alltown New Canaan South #825,Merritt Parkway South - West,NEW CANAAN,6840
113526,Alltown Greenwich N #822,Merritt Parkway E,GREENWICH,6831
113527,Alltown North Haven N #826,Wilbur Cross Parkway N,NORTH HAVEN,6473
113528,Alltown North Haven S #827,Wilbur Cross Parkway S,NORTH HAVEN,6473
113529,Alltown Greenwich S #823,Merritt Parkway W,GREENWICH,6831
113530,Alltown Nichols Ave Trumbull #9010,2775 Nichols Ave,TRUMBULL,6611
113531,Global Montello Group #9011,985 Blue Hills Ave,BLOOMFIELD,6002
113532,Global Montello Group #7011,111 Monroe Tpke,TRUMBULL,6611
113533,Alltown Milford W #833,1-95 Westbound - Exits 40-41,MILFORD,6460
113534,Alltown Milford E #832,1-95 Eastbound - Exits 40-41,MILFORD,6460
113537,The Wise Old Dog,612 S Quaker Ln,WEST HARTFORD,6110
113538,Pride Simsbury,518 Hopmeadow St,SIMSBURY,6070
113539,Addison Fine Wine & Spirits,802 Hebron Ave,GLASTONBURY,6033
113540,Shore Discount Liquors,94 W Main St,CLINTON,6413
113541,Rob`s Wine & Spirits Shoppee,784 Norwich Rd,PLAINFIELD,6374
113543,Sam`s Wine & Liquor,2444 E Main St,WATERBURY,6705
113544,PR Cigar and Tobacco LLC,501 Boston Post Rd,ORANGE,6477
113545,Farrs,2 Main St,MANCHESTER,6040
113546,My Thai Oriental Grocery LLC,268 Park Rd,WEST HARTFORD,6119
113547,Center St Convenience Store &,116 Center St,WALLINGFORD,6492
113548,New Hartford Stop & Save LLC,513 Main St,NEW HARTFORD,6057
113549,Bishop`s Corner Shell,2512 Albany Ave,WEST HARTFORD,6117
113550,Country Market Place,1226 Old Colchester Rd,OAKDALE,6370
113551,Express Shop,1440 E Main St,MERIDEN,6450
113552,Smoker`s Discount World,69 N Main St Rte12,JEWETT CITY,6351
113553,Sam`s Food Store,69 N Main St,JEWETT CITY,6351
113554,Gas Man,329 E Center St,MANCHESTER,6040
113555,Flatbush Market,273 Hillside Ave,HARTFORD,6106
113556,Capitol Exxon LLC,565 Lindley St,BRIDGEPORT,6606
113557,Route 4 Quick Stop LLC,46 Farmington Ave,FARMINGTON,6032
113558,SNZ Enterprises LLC,315 Danbury Rd,NEW MILFORD,6776
113559,BP Manchester,886 Hartford Rd,MANCHESTER,6040
113560,Brookfield Deli & Convenience,782 Federal Rd,BROOKFIELD,6804
113562,Center Spirit Shoppe,32 Bridge St,COLLINSVILLE,6022
113563,On The Run,177 Broad St,MERIDEN,6450
113564,PVC Gulf LLC,287 Danbury Rd,WILTON,6897
113565,Thapa Convenience,704 Watertown Ave,WATERBURY,6708
113567,State Street Spirits,2644 State St,HAMDEN,6517
113569,S and F Grocers LLC,24 Main St,DURHAM,6422
113570,Branford Quick Mart LLC,364 E Main St,BRANFORD,6405
113572,Guilford Quick Mart LLC,500 Boston Post Rd,GUILFORD,6437
113573,Seaport Quick Mart LLC,242 Greenmanville Ave,MYSTIC,6355
113574,Julias Market LLC,949 Boston Post Rd,WEST HAVEN,6516
113575,Salem Wine & Spirits LLC,628 New Haven Rd,NAUGATUCK,6770
113576,The Pit Stop,66 Woodhouse Ave,WALLINGFORD,6492
113577,Torres Variety Grocery,179 Kelsey St,NEW BRITAIN,6051
113579,Exit 4 Liquor Store,4 Mill Ridge Rd Unit 4,DANBURY,6811
113580,Perez Wine & Spirits,61 Newtown Rd,DANBURY,6810
113581,Sam`s Food Store,217 Main St,WILLIMANTIC,6226
113582,DM Grocers,292 Boston Post Rd,NORTH WINDHAM,6256
113584,Dania Foodmart 5 LLC,175 West Rd,ELLINGTON,6029
113585,On The Go,421 Gospel Ln,PORTLAND,6480
113586,Brothers Mini Market LLC,147 N Main St,ANSONIA,6401
113587,Cigar King,102 E Main St,THOMASTON,6787
113588,Pleasant Valley General Store,11 River Rd,BARKHAMSTED,6063
113593,Yum Food Mart,35C E Main St,WATERBURY,6702
113594,7-Eleven Store #35528H,777 Queen St,SOUTHINGTON,6489
113595,Fresh Farm & Tobacco LLC,725 Hartford Pike,DAYVILLE,6241
113596,Burnside Smoke Shop and Conven,487 Burnside Ave,EAST HARTFORD,6108
113597,Milldale TravelCenter,1875 Meriden Waterbury Tpk,MILLDALE,6467
113598,New Haven TravelCenter,3 E Industrial Rd,BRANFORD,6405
113599,Willington TravelCenter,327 Ruby Rd,WILLINGTON,6279
113600,Manousos Wine & Liquors,398 Silas Deane Hyw,WETHERSFIELD,6109
113601,Post Road Deli LLC,983 Orange Ave,WEST HAVEN,6516
113602,Connecticut Food Market,842 Connecticut Ave,BRIDGEPORT,6607
113603,Chucky`s,251 Main St,VOLUNTOWN,6384
113604,Your Store,137 Kelsey St,NEWINGTON,6111
113605,Black Gold LLC,2714 S Main St,WATERBURY,6706
113606,H & H Mart LLC,322 E Main St,TORRINGTON,6790
113607,Campbell Package,983 Campbell Ave,WEST HAVEN,6516
113608,Royal Cigar & Tobacco,33 Cross Rd Plaza,WEST HARTFORD,6110
113609,Krauszer`s,459 Madison Rd,DURHAM,6422
113610,East Side Coffee & More,429 Barnum Ave,BRIDGEPORT,6608
113612,Stann Package Store,1606 Boston Post Rd,OLD SAYBROOK,6475
113613,Smokers Paradise,320 Main St,EAST HARTFORD,6118
113614,The Hollow Market & Deli LLC,255 East St,STAFFORD SPRINGS,6076
113615,Karinas Grocery Store,136 Barbour St,HARTFORD,6120
113616,Norfolk Corner,2 Station Pl,NORFOLK,6058
113617,Pond Haven Wine & Spirits,563 New Haven Ave,MILFORD,6460
113618,Chucky`s,107 River Rd,LISBON,6351
113619,24/7 Atlantic Market,209 Atlantic St,STAMFORD,6901
113620,S & M Grocery,101 W Main St,MERIDEN,6451
113621,Chucky`s,7 Main St,JEWETT CITY,6351
113622,Jimmy`s Food Mart,315 Boston Post Rd,NORTH WINDHAM,6256
113623,Gigante`s Too LLC,817 East Center,WALLINGFORD,6492
113624,181 Long Hill Rd,181 Long Hill Rd,WATERBURY,6704
113625,Lenny`s Market II LLC,362 Chestnut St,NEW BRITAIN,6051
113626,Tolland Discount Liquors LLC,227  Merrow Rd,TOLLAND,6084
113627,Corsos Package Store,776 Orange Ave,WEST HAVEN,6516
113628,Krauszer`s Food Store,429 New Haven Ave,DERBY,6418
113629,Town Line Liquor,1449 New Litchfield St,TORRINGTON,6790
113630,CT at Your Convenience LLC,121 Grand Ave,NEW HAVEN,6513
113631,Sam`s Food Store,224 Quinnipiac Ave,NORTH HAVEN,6473
113632,Smoker`s Discount World,4346 Main St,BRIDGEPORT,6607
113633,C & J Tobacco Barn,194 Buckland St Suite 1122,MANCHESTER,6040
113634,Adams Home Town Market,92 Main St,THOMASTON,6787
113636,Speedy`s Preston Mobil,124 Route 12,PRESTON,6365
113639,B C Deli & Grocery,177 Ferry St,NEW HAVEN,6513
113640,Isran LLC,1219 Main St,WATERTOWN,6795
113642,R&R Stamford Convenience Mart,1039 Hope St,STAMFORD,6907
113643,Hot Spot Variety,1345 Barnum Ave,STRATFORD,6614
113644,7-Eleven Store #35377,1351 Whalley Ave,NEW HAVEN,6515
113646,BP Norwich,154 W Town St,NORWICH,6360
113647,Junco & Son Meat Market LLC,616 Williams St,BRIDGEPORT,6608
113648,SK Snack,856 Fairfield Ave,BRIDGEPORT,6604
113651,Twin Stop,1094 N Main St,DAYVILLE,6241
113652,Corner Grocery Mini Market LLC,148 Rosette St,NEW HAVEN,6519
113653,M & M Gas and Convenience LLC,2000 Barnum Ave,STRATFORD,6615
113654,New Milford Hess,20 Danbury Rd,NEW MILFORD,6776
113655,Broad & Andrews LLC,436 Broad St,BRISTOL,6010
113656,House of Tobacco,1253 New Britain Ave,WEST HARTFORD,6110
113657,Krauszer`s Food Store,544 Derby Ave,WEST HAVEN,6516
113658,Smoker`s Discount World,1394 Dixwell Ave,HAMDEN,6514
113659,Sam`s Food Stores,2757 Main St,ROCKY HILL,6067
113661,Sams Food Store,63-69 York St,NEW HAVEN,6511
113662,Thats The Spirit Shoppe,11 Main St,ESSEX,6426
113663,Lakeshore Package Store,28 E High St,EAST HAMPTON,6424
113664,Town & Country Discount,383 Farmington Ave,PLAINVILLE,6062
113665,Mandi LLC,451 School St,EAST HARTFORD,6108
113666,Discount Tobacco of Newington,123 Fenn Rd,NEWINGTON,6111
113667,DR Market Retail Center,730 Maplewood Ave,BRIDGEPORT,6605
113668,7 Star Convenience Store,104 Stafford Ave,BRISTOL,6011
113670,Beacon Falls Xpressmart LLC,25 N Main St,BEACON FALLS,6403
113673,Wine Cellar,73 State St,NORTH HAVEN,6473
113674,The New Shop N Go,618 Woodtick Rd,WATERBURY,6705
113675,Enfield Liquor Warehouse,496 Enfield St,ENFIELD,6082
113676,Town Line Diner,80 Town Line Rd,ROCKY HILL,6067
113679,Bowl A Rama,2143 Berlin Tpke,NEWINGTON,6111
113680,Quick And Easy,239 Boston Post Rd,WATERFORD,6385
113681,Country Farms Store,83 Ward Ave,MOOSUP,6354
113682,IJM Convenience Store,642 Tolland Stage Rd,TOLLAND,6084
113683,Merrit Country Store,337 Main St,WESTPORT,6880
113684,Good Times Package Store,79 Pearl St,ENFIELD,6082
113685,One Stop Liquor,238 N Main St,MANCHESTER,6042
113687,George Street Deli,802 George St,NEW HAVEN,6511
113688,Yale Bowl Wine Spirits,85 Derby Ave,NEW HAVEN,6511
113689,Ahmed LLC,10 White St,HARTFORD,6114
113691,DR Market II,596 1st Ave,WEST HAVEN,6516
113692,Grand Central Cafe,76 Quinnipiac St,WALLINGFORD,6492
113696,Bristol`s Market Place LLC,15 Memorial Blvd,BRISTOL,6010
113697,Yalesville Food Mart,2 Chapel Street,WALLINGFORD,6492
113698,Sam`s Food Store,551 RT 12,GROTON,6340
113699,Corner Cafe,366 Farmington Ave,NEW BRITAIN,6053
113701,Danny`s Mini Mart LLC,699 Main St,PLYMOUTH,6782
113702,Ocean Port,50-52 Coe Ave,EAST HAVEN,6512
113703,Wild Vines @ Pope Commons,1200 Park St,HARTFORD,6106
113704,Smoker`s Discount World,437 Main St,EAST HARTFORD,6118
113705,RS Petroleum,429 Shelton Ave,SHELTON,6484
113706,City Deli,610 Arch St,NEW BRITAIN,6051
113708,Mammas LLC,569 Main St,PLYMOUTH,6782
113709,Lyme Tavern Cafe,229 West Main St,NIANTIC,6357
113710,Sunshine Food Market,693 Connecticut Ave,BRIDGEPORT,6607
113713,Mainway Food,398 Center St,WALLINGFORD,6492
113714,Express Convenience and Deli,715 Burnside Ave,EAST HARTFORD,6108
113715,City Food Market,126 South Main St,NEW BRITAIN,6051
113716,Bliss Super Market,675 Wolcott Hill Rd,WETHERSFIELD,6109
113717,Smokers Discount World,939 Foxon Rd,EAST HAVEN,6512
113719,Quinn Str Grocery Store LLC,157 Quinn Str,NAUGATUCK,6770
113721,The Stone and Paddle,269 West Middle Tpke,MANCHESTER,6040
113722,La Placita Meat Market,440 Lombard St,NEW HAVEN,6513
113725,On The Rocks,482 C Spring St,WINDSOR LOCKS,6096
113726,Cromwell Square Wine & Liquors,51 Shunpike Rd Suite 22,CROMWELL,6416
113729,Jascarli Mini Market,284 Colonial Ave,WATERBURY,6705
113730,B & V Market Inc,11 Spring St,DANBURY,6810
113731,RKB Enterprise Inc,115 Berlin Rd,CROMWELL,6416
113732,Southington Quick Mart LLC,1611 Meriden Waterbury Tpke,MARION,6444
113733,Sam`s Quick Mart LLC,2201 Meriden Waterbury Tpke,MARION,6444
113734,Bridge Package Store,179 Bridge St,GROTON,6340
113735,Betances Grocery,888 North Main St,WATERBURY,6704
113737,Bankers & Insurances Agency,934 E. Main St,STAMFORD,6902
113738,Martinez Mini Market,110 South St,HARTFORD,6114
113739,River Rd Quick Mart LLC,102 River Rd,LISBON,6351
113740,Glastonbury Mobil,2952 Main St,GLASTONBURY,6033
113741,Monroe Mobil,405 Monroe Tkpe,MONROE,6468
113742,Milldale Mobil,1896 Meriden Waterbury Rd,MILLDALE,6467
113743,Southington Mobil,956 West St,SOUTHINGTON,6489
113744,Farmington Mobil,843 Farmington Ave,FARMINGTON,6032
113745,Prospect Mobil,2 New Haven Rd,PROSPECT,6712
113746,Cheshire Mobil,995 South Main St,CHESHIRE,6410
113747,Meriden Mobil,954 East Main St,MERIDEN,6450
113748,Krauszer`s Food Store,44 South Main Street,EAST WINDSOR,6088
113749,TC Package Store LLC,9 Lafayette St,NEW BRITAIN,6051
113750,C Store on Center,44 Center St,WALLINGFORD,6492
113751,Meriden Hiba Gulf LLC,872 East Main St,MERIDEN,6450
113752,Sunoco A Plus,737 West Main St,NEW BRITAIN,6053
113753,Belcher Plainville,181 New Britain Ave,PLAINVILLE,6062
113755,West End Package Store,596 Washington St,MIDDLETOWN,6457
113756,Delicious Store & Deli LLC,52 1/2 Pembroke Rd,DANBURY,6811
113757,Ali Food Mart,1915 Hartford Turnpike,NORTH HAVEN,6473
113759,North Main Market,825 North Main St,WATERBURY,6704
113760,A 1 Food Store,140B West St,BOLTON,6043
113762,Dollar Express,690 Washington Ave,NEW HAVEN,6519
113763,Dollar Express No2,189 Boston Post Rd,WEST HAVEN,6516
113764,Merryall Market and Deli LLC,28 Merryall Rd,NEW MILFORD,6776
113765,Piggys Cafe,69 Hawthorn St,HARTFORD,6105
113767,Express Food Mart,538 Main St,CROMWELL,6416
113770,Getty Mart,934-938 East Main St,MERIDEN,6450
113774,Fraziers Laundromat,667 Main st,TORRINGTON,6790
113775,Family Mart,561 New Haven Ave,MILFORD,6460
113776,News Corner,5065 Main St,TRUMBULL,6611
113777,Big Brother Market LLC,155 Burnside Ave,EAST HARTFORD,6108
113778,Carlas Supermarket,660 Blue Hills Ave,HARTFORD,6112
